visit_id,member_id,branch,check_in_time,check_out_time
25a920e6,6dfe648a,Sousse,2023-10-20 14:12:00,2023-10-20 15:04:00
acbf1d02,cc54f5ba,Sousse Corniche,2024-06-05 13:10:00,2024-06-05 14:25:00
91d384a7,6971d7b6,Tunis Lake,2024-04-25 16:20:00,2024-04-25 14:20:00
08e57f12,ce7849f4,Sousse Corniche,2024-11-13 06:28:00,2024-11-13 07:42:00
48d4cf0a,e90358fb,Bizerte Port,2022-09-06 11:54:00,2022-09-06 12:24:00
cbbbf65b,4a83eb2c,Sfax_Center,2024-02-11 15:04:00,2024-02-11 16:20:00
86d90669,f9528f9d,Sousse,2023-06-14 20:23:00,2023-06-14 21:38:00
b340da0d,1831601e,Nabeul Plage,2024-07-05 10:16:00,2024-07-05 11:04:00
e2137eb2,9f29f39a,Sfax Center,2023-03-03 21:19:00,2023-03-03 22:10:00
6d31c6fe,66c5fb6e,Sousse Corniche,2024-10-12 15:06:00,2024-10-12 16:20:00
f68e2cf3,535c473f,Sousse,2025-02-13 10:14:00,2025-02-13 12:08:00
04d1c61d,d4c8a83b,Nabeul,2024-06-24 20:40:00,2024-06-24 21:20:00
8e67b1fb,430f4e9d,Tunis Lake,2023-03-17 07:55:00,2023-03-17 09:05:30
d708dbc7,fe773c65,Sousse Corniche,2024-08-05 14:14:00,2024-08-05 15:21:00
2d68fb3e,1ea62eec,Bizerte Port,2023-10-02 21:06:00,2023-10-02 21:44:00
8549e211,3ba26e32,Sousse Corniche,2023-05-15 07:08:00,2023-05-15 08:04:00
a148434a,86af74f3,Nabeul Plage,2024-11-21 20:31:00,2024-11-21 22:14:00
dd22c0ff,095aeb35,Nabeul Plage,2022-09-24 10:52:00,2022-09-24 12:20:00
2104d8b7,79919bf8,Sousse,2024-10-27 10:29:00,2024-10-27 11:50:00
7bd84903,f68597db,Sfax Center,2022-07-22 10:03:00,2022-07-22 10:41:00
a7d28c73,592fff76,tunis lake,2023-10-28 12:27:00,2023-10-28 14:05:00
a9ab0b24,1a254707,Sousse Corniche,2025-09-18 16:53:00,2025-09-18 17:50:00
f27d06fc,dd49cdfe,Sfax_Center,2025-01-13 10:47:00,2025-01-13 12:12:00
71318342,4f00cfb6,Nabeul Plage,2024-03-14 16:25:00,2024-03-14 16:57:00
34e8048c,fe205945,Bizerte Port,2024-01-12 18:38:00,2024-01-12 19:49:30
108dae78,0d35cf6e,Sfax_Center,2024-07-29 16:13:00,2024-07-29 17:09:00
2fd25b60,fe205945,Nabeul,2024-05-28 19:01:00,2024-05-28 19:50:00
2a405ff4,3eccfebb,Sousse,2024-10-14 09:45:00,2024-10-14 11:04:00
90c85e52,021502e2,Sousse Corniche,2024-11-04 20:14:00,2024-11-04 21:32:00
ff1fb4b6,0d7d2fa7,Nabeul,2023-06-13 09:53:00,2023-06-13 11:52:00
644c380d,8382b2e0,Nabeul Plage,2025-02-12 13:00:00,2025-02-12 14:10:00
5f4a6989,aa0184cf,Nabeul,2024-04-04 21:32:00,2024-04-04 23:11:00
4b90bf94,33ec6a84,Sfax Center,2023-03-21 16:21:00,2023-03-21 18:21:00
cd6c9705,6dfe648a,Bizerte Port,2023-09-21 11:01:00,2023-09-21 11:55:00
def023fc,c4d0e5a0,Sfax Center,2023-04-10 12:15:00,2023-04-10 13:30:00
c566748a,c8001789,Nabeul,2023-10-09 15:14:00,2023-10-09 16:16:00
a46cec4f,c92631ae,Bizerte Port,2024-02-06 08:03:00,2024-02-06 08:42:00
5a94adbc,c193e48b,Sousse Corniche,2024-01-22 13:27:00,2024-01-22 14:29:00
48903714,e02db279,Sfax_Center,2024-04-18 17:06:00,2024-04-18 18:15:00
7f84e090,24246373,Bizerte Port,2024-12-25 11:46:00,2024-12-25 12:57:30
c86d1246,4a838e80,Nabeul Plage,2022-10-25 21:32:00,2022-10-25 22:53:00
12bcba75,802641d6,Sfax_Center,2024-09-20 10:15:00,2024-09-20 11:36:00
d1d44199,91e5ab15,Tunis Lake,2025-11-04 19:16:00,2025-11-04 20:26:30
38fc7b55,2cc5ce1f,Sfax Center,2023-06-07 13:17:00,2023-06-07 15:11:00
d76ea843,ec6a769b,Bizerte Port,2024-08-14 15:53:00,2024-08-14 16:51:00
76f0b636,255bc214,Sousse,2023-02-26 11:37:00,2023-02-26 12:35:00
b5975be3,ba3eefa2,Sousse Corniche,2025-07-28 14:40:00,2025-07-28 16:34:00
05bb12c3,c4042d94,Bizerte Port,2023-10-15 18:14:00,2023-10-15 19:58:00
92fdd7c3,79919bf8,Sousse Corniche,2024-02-14 16:18:00,2024-02-14 17:36:00
7a59a6c2,8313eac1,Sousse,2023-07-25 16:00:00,2023-07-25 17:04:00
c505660e,8861fec4,Sousse,2025-03-14 13:57:00,2025-03-14 15:12:00
db7a0b32,9d7b9eb3,Nabeul,2023-07-21 14:05:00,2023-07-21 15:10:00
9dcb2bc1,120bfac6,Sousse,2024-12-03 16:58:00,2024-12-03 18:42:00
22553a34,4f3857fc,Sfax_Center,2023-05-05 12:50:00,2023-05-05 14:04:30
4d23118a,15464931,Sousse Corniche,2025-06-18 20:52:00,2025-06-18 22:22:00
d634b166,3618ad07,Sfax_Center,2023-05-01 14:01:00,2023-05-01 15:30:00
1ca12231,aef7cda6,Nabeul Plage,2023-12-19 18:22:00,2023-12-19 19:34:30
a7e01f8e,fc5f662a,Sfax Center,2023-02-25 13:15:00,2023-02-25 15:04:00
96bbbde1,10173117,tunis lake,2023-08-20 16:16:00,2023-08-20 17:33:00
a5831b6d,ff441c53,Sfax_Center,2024-06-07 09:21:00,2024-06-07 10:17:00
bd0a2406,06dfbece,Sousse,2024-06-11 08:51:00,2024-06-11 10:39:00
e1adab0d,1831601e,Nabeul Plage,2024-07-17 12:04:00,2024-07-17 13:17:00
c45f1cff,4abb1ace,Sfax_Center,2025-03-06 11:45:00,2025-03-06 13:25:00
42369c72,5db360ff,Sousse,2023-12-10 08:00:00,2023-12-10 08:43:00
e17e2a97,7cabf280,Nabeul,2025-02-06 17:13:00,2025-02-06 17:55:00
6fd28c85,f54396d8,Nabeul,2023-11-01 08:53:00,2023-11-01 09:56:00
a0c63911,e8dc0782,Sousse Corniche,2023-03-31 17:19:00,2023-03-31 17:51:00
83c5af55,535c473f,Sfax Center,2025-09-14 06:42:00,2025-09-14 08:35:00
28cc562a,4dfafe6e,Sousse Corniche,2023-09-04 06:17:00,2023-09-04 07:53:00
f7eaadff,3c06d21d,Sousse,2022-11-02 06:29:00,2022-11-02 07:47:00
e1e60c17,0eee54c5,Nabeul,2022-03-12 14:01:00,2022-03-12 15:45:00
ddfc360f,1778c684,Sfax_Center,2024-03-08 18:17:00,2024-03-08 19:59:00
474831ff,5053b626,Nabeul Plage,2023-03-14 13:04:00,2023-03-14 14:46:00
69166008,cd63ce71,Sousse,2025-01-22 20:52:00,2025-01-22 22:28:00
0b0145d7,c4ce9d0c,Sousse,2024-08-10 10:20:00,2024-08-10 11:09:00
5bf28a50,04746c03,Nabeul,2024-11-16 14:49:00,2024-11-16 16:13:00
35751a61,b5d8621c,Sfax Center,2024-02-28 18:13:00,2024-02-28 17:24:00
6567e51c,cb1cd12e,Tunis Lake,2023-10-29 06:39:00,2023-10-29 07:52:00
3cd27a61,6d3617c4,Sfax_Center,2024-04-10 18:48:00,2024-04-10 20:00:00
a00ec4c9,b2a7980d,Bizerte Port,2022-08-10 11:19:00,2022-08-10 12:43:00
bf32f13d,2eeb7f97,Bizerte Port,2023-08-02 11:56:00,2023-08-02 12:32:00
fe49894e,6f57ea7b,Nabeul Plage,2023-10-24 09:30:00,2023-10-24 10:23:00
36b8be72,e0c6ad52,Tunis Lake,2025-05-26 12:28:00,2025-05-26 13:04:00
fe4a1ed0,b4b7bf5b,tunis lake,2023-05-17 10:39:00,2023-05-17 12:20:00
40dfaed8,dbed45f5,Sfax Center,2023-04-08 13:46:00,2023-04-08 15:11:00
e90ad14a,078861a7,Sousse,2024-10-06 13:05:00,2024-10-06 14:22:00
b2a5ed36,fd0fe64e,Sfax Center,2023-10-15 18:46:00,2023-10-15 19:48:00
869ac8c5,69cddbe9,Tunis Lake,2024-09-21 10:16:00,2024-09-21 11:53:00
e7ac829b,b674d1b3,Sousse,2025-09-15 10:37:00,2025-09-15 12:08:00
5cc7bee5,4f623c79,tunis lake,2024-03-25 21:52:00,2024-03-25 23:52:00
cf095e85,532081c5,Sfax_Center,2023-06-03 15:05:00,2023-06-03 15:55:00
b868c24f,ab3e6c9f,Nabeul Plage,2024-12-11 20:29:00,2024-12-11 22:18:00
fe9a2f08,c524c36b,Tunis Lake,2024-12-10 13:49:00,2024-12-10 14:59:30
ff6e372d,eb0c878a,Sfax_Center,2022-12-01 11:13:00,2022-12-01 12:32:00
f27cd643,1af6c837,Sousse,2025-05-02 19:53:00,2025-05-02 21:08:00
b670c925,2afdc276,Bizerte Port,2025-07-03 13:45:00,2025-07-03 15:21:00
1a9fe03c,191f7b78,Sfax Center,2023-07-31 13:13:00,2023-07-31 14:40:00
4f9fd86f,4f3857fc,Sfax Center,2023-06-15 13:21:00,2023-06-15 14:41:00
6f738322,c4ce9d0c,Sousse,2025-01-24 12:50:00,2025-01-24 14:23:00
e43d1712,0655286b,Tunis Lake,2022-12-22 07:17:00,2022-12-22 08:07:00
80871c9e,2cc5ce1f,Sfax Center,2023-03-10 09:55:00,2023-03-10 11:10:00
0d47fd33,acf39aa7,Sousse,2025-01-25 16:24:00,2025-01-25 16:57:00
796234a2,5b48b1ff,Sousse Corniche,2023-07-02 06:28:00,2023-07-02 08:18:00
a1ea8624,8012c754,Bizerte Port,2024-10-22 16:30:00,2024-10-22 17:41:00
004e3f96,b6d34f13,Sousse,2024-09-21 10:55:00,2024-09-21 12:03:00
8848be14,c4d0e5a0,Nabeul,2023-02-14 09:40:00,2023-02-14 10:59:00
bc8d9cba,364a1211,tunis lake,2024-11-15 16:57:00,2024-11-15 18:11:00
10ecec07,54f088d3,Tunis Lake,2024-06-24 14:33:00,2024-06-24 15:43:30
cb63f982,a2ee361f,Nabeul Plage,2023-08-08 15:18:00,2023-08-08 16:03:00
c6a0159f,1778c684,Nabeul Plage,2024-06-18 18:10:00,2024-06-18 20:03:00
4af39b4b,36342106,Tunis Lake,2024-11-26 08:04:00,2024-11-26 08:52:00
319ac7ae,09b789c5,Nabeul,2023-03-28 16:49:00,2023-03-28 17:49:00
0321b165,ece0ad3a,Tunis Lake,2023-08-12 11:13:00,2023-08-12 11:46:00
1dd524d7,1a6e7700,Sfax Center,2022-10-10 14:59:00,2022-10-10 16:01:00
11f64862,c537e3db,Sfax_Center,2023-02-06 20:24:00,2023-02-06 21:31:00
4c786117,772476d0,Sousse Corniche,2025-01-23 17:24:00,2025-01-23 19:23:00
a59c1e48,d9414a19,Sousse,2025-04-22 16:26:00,2025-04-22 17:41:00
c0145a9c,c9d3da61,Sousse Corniche,2022-04-25 20:11:00,2022-04-25 21:33:00
394e02c2,b1fb94c0,Bizerte Port,2025-02-10 18:28:00,2025-02-10 19:31:00
34dd801a,0db183e2,Sousse Corniche,2024-03-19 13:40:00,2024-03-19 14:40:00
e40babb1,ab3e6c9f,Nabeul,2025-02-26 19:33:00,2025-02-26 20:49:30
b6ed3712,9b652852,Nabeul Plage,2023-09-09 20:44:00,2023-09-09 21:37:00
afbbe821,8f869942,Sousse,2022-12-11 18:01:00,2022-12-11 18:45:00
a89248e1,bc27fb86,Sousse Corniche,2022-10-04 06:18:00,2022-10-04 07:47:00
8b3da675,fa11a689,Nabeul,2022-12-27 20:37:00,2022-12-27 22:10:00
0f0626bf,7478ca0a,Sousse,2024-09-20 12:35:00,2024-09-20 13:28:00
60c7d61c,1fc13736,tunis lake,2025-01-26 20:05:00,2025-01-26 21:07:00
ccf4d83b,dc620dd5,Nabeul Plage,2024-04-02 06:02:00,2024-04-02 07:14:30
56dec640,a89f7e22,Sousse Corniche,2025-08-14 17:42:00,2025-08-14 19:35:00
f9086188,48f0d76d,tunis lake,2023-02-01 07:01:00,2023-02-01 08:53:00
f7b2290b,018b77cd,Sfax_Center,2023-11-29 20:19:00,2023-11-29 21:17:00
72f7c5f5,1d9e79bb,Bizerte Port,2024-01-29 19:01:00,2024-01-29 20:14:00
9b321bb9,f3ad4d65,Tunis Lake,2024-04-08 17:03:00,2024-04-08 18:35:00
54a97a4b,20cbfe66,Sfax_Center,2023-08-30 09:11:00,2023-08-30 10:58:00
a3de7e7c,662d0c7d,Sousse Corniche,2023-02-16 15:58:00,2023-02-16 17:22:00
98784dd4,be6dff8b,Sfax_Center,2022-09-18 18:38:00,2022-09-18 20:15:00
b849bafe,6279fdc8,Tunis Lake,2023-05-27 16:46:00,2023-05-27 17:55:00
23d45c54,09323bb6,Nabeul,2023-09-02 17:21:00,2023-09-02 18:08:00
c47ab618,48cc1eb8,Sousse Corniche,2022-09-06 12:53:00,2022-09-06 13:45:00
3a31cef6,8b89a062,Sousse,2024-12-18 16:25:00,2024-12-18 17:32:00
7c17c592,95a7bad0,Sousse,2024-08-31 19:13:00,2024-08-31 21:01:00
c469aba8,54f088d3,Nabeul,2023-12-06 08:19:00,2023-12-06 09:26:00
5d966b00,6971d7b6,tunis lake,2025-01-16 20:25:00,2025-01-16 21:43:00
0d0db4b7,10173117,Nabeul Plage,2023-07-19 18:14:00,2023-07-19 19:57:00
2251b13a,481663da,Sousse Corniche,2024-01-27 11:23:00,2024-01-27 12:21:00
1e7fa18d,9d7b9eb3,Sousse,2024-02-10 11:32:00,2024-02-10 13:19:00
d708b735,6d01d723,tunis lake,2023-11-12 13:40:00,2023-11-12 14:18:00
cbfdd378,1fc13736,tunis lake,2024-04-16 18:40:00,2024-04-16 19:30:00
7acdae17,cb4aa221,Sfax_Center,2023-12-18 06:48:00,2023-12-18 08:08:00
a1cf0ebe,fd0fe64e,Nabeul,2023-09-14 08:47:00,2023-09-14 10:03:30
5c5df2aa,0d7d2fa7,Nabeul Plage,2023-08-16 09:21:00,2023-08-16 10:20:00
daeffac6,0eee54c5,Sfax_Center,2022-05-06 21:26:00,2022-05-06 22:54:00
88ce23dd,cd34df65,Sfax Center,2022-10-22 17:24:00,2022-10-22 18:27:00
98e189bb,7f9aced9,Bizerte Port,2023-03-13 21:29:00,2023-03-13 22:40:30
9f673a66,a543784b,tunis lake,2023-07-12 20:00:00,2023-07-12 21:07:00
33473ebb,166e03d3,Nabeul Plage,2024-08-22 21:56:00,2024-08-22 21:05:00
c2b8d4a9,1af6c837,Bizerte Port,2025-02-13 15:51:00,2025-02-13 16:38:00
91ccec2e,9ef078a4,Sousse,2024-04-20 15:14:00,2024-04-20 16:05:00
2a7a2d41,446f0938,Sousse,2024-01-21 09:53:00,2024-01-21 10:51:00
66f25eea,bc27fb86,tunis lake,2023-03-22 19:08:00,2023-03-22 19:54:00
52de9ff9,47518081,Nabeul,2024-05-04 12:55:00,2024-05-04 14:22:00
8e6d1793,dd1b7be4,tunis lake,2022-05-17 06:03:00,2022-05-17 06:39:00
0f714d6b,b94368af,Sfax_Center,2022-05-18 09:25:00,2022-05-18 07:57:00
d16e16a5,e60eee5e,Bizerte Port,2022-08-29 20:44:00,2022-08-29 21:55:30
f3e39931,3d7b60d5,tunis lake,2025-01-02 18:04:00,2025-01-02 19:57:00
9826ddca,f68597db,Bizerte Port,2022-08-09 16:29:00,2022-08-09 17:50:00
991bd3d2,0243bc28,Bizerte Port,2025-05-22 09:10:00,2025-05-22 11:07:00
ef70f484,465ee6ac,Sousse,2023-05-08 08:46:00,2023-05-08 09:46:00
8442fda7,9f29f39a,tunis lake,2023-03-16 10:41:00,2023-03-16 11:19:00
6f4ae03e,fcc59557,Sfax_Center,2024-10-11 14:11:00,2024-10-11 14:55:00
20e9377a,6413345c,Bizerte Port,2022-06-02 06:34:00,2022-06-02 07:56:00
b3470c04,42b2fc72,Sousse Corniche,2023-12-01 06:46:00,2023-12-01 08:08:00
1fca5505,be968baa,Sfax Center,2024-04-11 09:46:00,2024-04-11 11:07:00
de002913,355b094c,Sfax Center,2023-04-26 20:23:00,2023-04-26 21:24:00
280644b7,46705947,Sfax_Center,2023-10-19 07:15:00,2023-10-19 08:59:00
cd719cca,451c4d39,Sfax_Center,2023-01-25 20:59:00,2023-01-25 21:44:00
86906150,676faac4,Sfax Center,2025-07-06 20:37:00,2025-07-06 21:09:00
ff31bd40,095aeb35,Sfax Center,2022-10-16 09:41:00,2022-10-16 11:05:00
5b39a1c3,95fee4e4,Nabeul Plage,2023-05-06 14:04:00,2023-05-06 14:47:00
b3de7213,48f0d76d,Tunis Lake,2022-11-07 15:07:00,2022-11-07 15:59:00
0fb29428,afb60948,Nabeul Plage,2025-01-28 21:56:00,2025-01-28 22:45:00
36fee19b,fe773c65,tunis lake,2024-01-23 14:56:00,2024-01-23 15:53:00
3efa1f11,966e2a16,Sfax Center,2024-06-24 06:10:00,2024-06-24 08:09:00
bf5f7820,dd49cdfe,Sfax Center,2025-01-06 21:20:00,2025-01-06 23:08:00
09126c64,eb517e91,Nabeul Plage,2025-01-30 19:59:00,2025-01-30 21:11:30
eadc0e36,cfcb50a1,Sfax_Center,2024-04-08 12:49:00,2024-04-08 13:24:00
c35f12c9,03d42852,Tunis Lake,2024-07-02 12:01:00,2024-07-02 13:47:00
